Path,Problem,Format,Dataset,Best known solution value,Best known bound
./capacitatedvehiclerouting/augerat1995/A/A-n63-k9.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_a,,
./capacitatedvehiclerouting/augerat1995/A/A-n64-k9.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_a,,
./capacitatedvehiclerouting/augerat1995/A/A-n65-k9.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_a,,
./capacitatedvehiclerouting/augerat1995/A/A-n69-k9.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_a,,
./capacitatedvehiclerouting/augerat1995/A/A-n80-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_a,,
./capacitatedvehiclerouting/augerat1995/B/B-n31-k5.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n34-k5.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n35-k5.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n38-k6.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n39-k5.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n41-k6.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n43-k6.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n44-k7.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n45-k5.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n45-k6.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n50-k7.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n50-k8.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n51-k7.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n52-k7.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n56-k7.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n57-k7.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n57-k9.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n63-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n64-k9.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n66-k9.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n67-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n68-k9.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/B/B-n78-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_b,,
./capacitatedvehiclerouting/augerat1995/P/P-n101-k4.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n16-k8.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n19-k2.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n20-k2.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n21-k2.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n22-k2.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n22-k8.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n23-k8.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n40-k5.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n45-k5.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n50-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n50-k7.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n50-k8.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n51-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n55-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n55-k15.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n55-k7.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n55-k8.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n60-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n60-k15.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n65-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n70-k10.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n76-k4.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/augerat1995/P/P-n76-k5.vrp,capacitatedvehiclerouting,cvrplib,augerat1995_p,,
./capacitatedvehiclerouting/rochat1995/tai100a.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai100b.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai100c.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai100d.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai150a.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai150b.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai150c.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai150d.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai385.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai75a.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai75b.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai75c.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/rochat1995/tai75d.vrp,capacitatedvehiclerouting,cvrplib,rochat1995,,
./capacitatedvehiclerouting/golden1998/Golden_10.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_11.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_12.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_13.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_14.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_15.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_16.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_17.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_18.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_19.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_1.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_20.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_2.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_3.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_4.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_5.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_6.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_7.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_8.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/golden1998/Golden_9.vrp,capacitatedvehiclerouting,cvrplib,golden1998,,
./capacitatedvehiclerouting/li2005/Li_21.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_22.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_23.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_24.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_25.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_26.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_27.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_28.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_29.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_30.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_31.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/li2005/Li_32.vrp,capacitatedvehiclerouting,cvrplib,li2005,,
./capacitatedvehiclerouting/uchoa2014/X/X-n1001-k43.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n101-k25.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n106-k14.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n110-k13.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n115-k10.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n120-k6.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n125-k30.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n129-k18.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n134-k13.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n139-k10.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n143-k7.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n148-k46.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n153-k22.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n157-k13.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n162-k11.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n167-k10.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n172-k51.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n176-k26.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n181-k23.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n186-k15.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n190-k8.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n195-k51.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n200-k36.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n204-k19.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n209-k16.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n214-k11.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n219-k73.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n223-k34.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n228-k23.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n233-k16.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n237-k14.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n242-k48.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n247-k50.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n251-k28.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n256-k16.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n261-k13.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n266-k58.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n270-k35.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n275-k28.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n280-k17.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n284-k15.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n289-k60.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n294-k50.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n298-k31.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n303-k21.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n308-k13.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n313-k71.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n317-k53.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n322-k28.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n327-k20.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n331-k15.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n336-k84.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n344-k43.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n351-k40.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n359-k29.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n367-k17.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n376-k94.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n384-k52.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n393-k38.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n401-k29.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n411-k19.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n420-k130.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n429-k61.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n439-k37.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n449-k29.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n459-k26.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n469-k138.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n480-k70.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n491-k59.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n502-k39.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n513-k21.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n524-k153.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
./capacitatedvehiclerouting/uchoa2014/X/X-n536-k96.vrp,capacitatedvehiclerouting,cvrplib,uchoa2014,,
